timestamp,open,high,low,close,volume
1769774400000,0.16,0.16363,0.12007,0.12628,161186667.0
1769788800000,0.12622,0.14677,0.12525,0.13922,63181101.0
1769803200000,0.13933,0.144,0.13445,0.13951,13128088.0
1769817600000,0.13949,0.14342,0.12813,0.13885,17511505.0
1769832000000,0.13907,0.13907,0.12821,0.13151,13802867.0
1769846400000,0.13166,0.13858,0.12963,0.13763,8558106.0
1769860800000,0.13764,0.14268,0.13,0.13632,23318116.0
1769875200000,0.13618,0.14047,0.13083,0.13722,13811882.0
1769889600000,0.13722,0.142,0.13537,0.14061,6679182.0
1769904000000,0.14062,0.17503,0.1392,0.15809,45907793.0
1769918400000,0.15806,0.16888,0.14753,0.16322,28281682.0
1769932800000,0.16318,0.16514,0.13174,0.13269,28133672.0
1769947200000,0.13268,0.13812,0.129,0.12919,18076376.0
1769961600000,0.12919,0.13562,0.12668,0.13183,11741853.0
1769976000000,0.13182,0.13858,0.12946,0.13742,9912291.0
1769990400000,0.13746,0.1497,0.13244,0.14948,14070996.0
1770004800000,0.14957,0.14985,0.14062,0.14285,15223227.0
1770019200000,0.14285,0.15696,0.14127,0.14689,22528918.0
1770033600000,0.14704,0.14916,0.132,0.13449,19735913.0
1770048000000,0.13456,0.14048,0.12951,0.1297,10307131.0
1770062400000,0.1297,0.13525,0.1285,0.13343,5603052.0
1770076800000,0.13342,0.13589,0.12715,0.13016,9419860.0
1770091200000,0.13016,0.13229,0.1243,0.12668,9146047.0
1770105600000,0.12668,0.13883,0.12374,0.13508,12043894.0
1770120000000,0.13512,0.13887,0.12679,0.13181,10363059.0
1770134400000,0.13173,0.13488,0.11761,0.12182,16217630.0
1770148800000,0.12183,0.12475,0.11769,0.12466,9374467.0
1770163200000,0.12471,0.13648,0.12333,0.13269,9161550.0
1770177600000,0.13266,0.13603,0.13088,0.13207,6458688.0
1770192000000,0.13204,0.13272,0.12587,0.12838,4929208.0
1770206400000,0.1283,0.13372,0.12499,0.12808,5192770.0
1770220800000,0.12804,0.12893,0.11923,0.11978,7450730.0
1770235200000,0.11986,0.132,0.1191,0.12629,9870345.0
1770249600000,0.12631,0.12688,0.12103,0.12171,5892667.0
1770264000000,0.12166,0.12185,0.11221,0.11401,8943105.0
1770278400000,0.11401,0.11878,0.10588,0.1079,17701633.0
1770292800000,0.10799,0.11778,0.10471,0.11599,15422830.0
1770307200000,0.11599,0.12168,0.11197,0.11713,10621379.0
1770321600000,0.11714,0.12428,0.11566,0.11984,6301085.0
1770336000000,0.11983,0.1277,0.11221,0.11655,9456793.0
1770350400000,0.11655,0.124,0.11573,0.11925,5297177.0
1770364800000,0.11906,0.12077,0.11266,0.11899,8009793.0
1770379200000,0.11898,0.137,0.11634,0.13197,29718974.0
1770393600000,0.13188,0.1371,0.12141,0.12168,18891883.0
1770408000000,0.12168,0.12441,0.11775,0.12112,4868301.0
1770422400000,0.12133,0.12784,0.11809,0.12721,6755584.0
1770436800000,0.12703,0.13584,0.12651,0.12984,11193661.0
1770451200000,0.12978,0.13574,0.12831,0.13288,10046749.0
