timestamp,open,high,low,close,volume
1756252800000,0.2,0.297,0.2,0.2204,157852053.0
1756339200000,0.2203,0.2519,0.1871,0.2395,256884228.1
1756425600000,0.2395,0.2455,0.2071,0.2152,91038529.0
1756512000000,0.2152,0.3035,0.2107,0.2927,225793686.9
1756598400000,0.2927,0.3719,0.2848,0.3264,238706378.3
1756684800000,0.3263,0.333,0.2114,0.2146,176577857.9
1756771200000,0.2147,0.2289,0.2009,0.2072,125855222.6
1756857600000,0.2074,0.2074,0.19,0.1935,81236780.3
1756944000000,0.1936,0.1959,0.1613,0.1716,117031856.6
1757030400000,0.1716,0.1821,0.166,0.1818,93003964.0
1757116800000,0.1817,0.2056,0.1753,0.2002,170175317.1
1757203200000,0.2003,0.2187,0.1902,0.1946,190003083.2
1757289600000,0.1946,0.1969,0.1775,0.1788,262942737.1
1757376000000,0.1787,0.1882,0.1754,0.1858,443288605.3
1757462400000,0.1858,0.1979,0.1719,0.1757,1231408936.0
1757548800000,0.1757,0.1817,0.1683,0.1807,916786654.6
1757635200000,0.1808,0.1854,0.1722,0.1758,48150905.3
1757721600000,0.1758,0.1776,0.1685,0.1742,84363539.0
1757808000000,0.1742,0.2079,0.169,0.1821,261951602.5
1757894400000,0.1821,0.1942,0.1615,0.1674,116314118.7
1757980800000,0.1674,0.1769,0.1654,0.1697,62741912.1
1758067200000,0.1697,0.1699,0.1545,0.1657,65801201.8
1758153600000,0.1658,0.1661,0.1559,0.1592,54174453.4
1758240000000,0.1593,0.161,0.1483,0.1524,68655342.7
1758326400000,0.1524,0.1584,0.1497,0.1539,55213179.9
1758412800000,0.1539,0.1665,0.15,0.1513,82070452.8
1758499200000,0.1512,0.1521,0.1213,0.1283,80368877.4
1758585600000,0.1283,0.1294,0.1094,0.1128,64866757.5
1758672000000,0.1128,0.1227,0.1102,0.1109,69538594.0
1758758400000,0.1109,0.1127,0.0996,0.1043,81231781.0
1758844800000,0.1043,0.111,0.1021,0.1083,57080285.7
1758931200000,0.1084,0.1098,0.1043,0.1048,32391486.0
1759017600000,0.1048,0.1055,0.0964,0.1043,51380994.1
1759104000000,0.1044,0.1108,0.0963,0.0975,69224569.8
1759190400000,0.0976,0.1045,0.0946,0.1043,45745291.2
1759276800000,0.1043,0.1089,0.0981,0.1077,61555703.3
1759363200000,0.1078,0.1135,0.1033,0.1065,49104610.6
1759449600000,0.1065,0.1205,0.1035,0.1135,101162215.4
1759536000000,0.1136,0.1177,0.1076,0.1129,58109328.8
1759622400000,0.1129,0.1189,0.1068,0.1074,50182406.5
1759708800000,0.1073,0.1233,0.1062,0.1158,80232313.6
1759795200000,0.1157,0.118,0.1054,0.1061,40315311.7
1759881600000,0.106,0.1114,0.1046,0.1092,26289299.6
1759968000000,0.1092,0.1118,0.1003,0.108,48479270.7
1760054400000,0.1082,0.1089,0.0447,0.0741,103938959.1
1760140800000,0.0738,0.0809,0.0704,0.0737,48869493.5
1760227200000,0.0739,0.0838,0.072,0.0832,42041717.9
1760313600000,0.0832,0.1012,0.0823,0.0965,75680947.7
1760400000000,0.0965,0.097,0.0868,0.0951,46942620.6
1760486400000,0.095,0.0979,0.0858,0.0869,21517251.6
1760572800000,0.0869,0.0938,0.0796,0.0827,87378357.9
1760659200000,0.0827,0.0844,0.0751,0.0799,24734412.8
1760745600000,0.0799,0.0856,0.0786,0.0813,28985323.6
1760832000000,0.0814,0.084,0.0797,0.082,15791650.9
1760918400000,0.0819,0.0857,0.0799,0.0844,14148387.8
1761004800000,0.0844,0.0891,0.0793,0.0803,22532939.8
1761091200000,0.0803,0.0823,0.0754,0.0779,18016613.3
1761177600000,0.0778,0.0892,0.0771,0.0859,30318218.0
1761264000000,0.0859,0.0866,0.0819,0.0856,15552255.8
1761350400000,0.0857,0.0862,0.0826,0.0828,10141180.9
1761436800000,0.0828,0.0874,0.0825,0.0864,12713478.8
1761523200000,0.0864,0.0895,0.0828,0.0831,16206201.8
1761609600000,0.0831,0.0861,0.0778,0.0795,18357776.3
1761696000000,0.0794,0.0856,0.0788,0.0856,22406011.9
1761782400000,0.0856,0.0898,0.0727,0.075,40353980.7
1761868800000,0.0749,0.0867,0.0749,0.0845,39329862.8
1761955200000,0.0846,0.0854,0.0799,0.0804,13357737.8
1762041600000,0.0804,0.0811,0.0775,0.08,9866545.9
1762128000000,0.0801,0.0807,0.0655,0.0689,24981446.9
1762214400000,0.0689,0.0728,0.0619,0.0651,43476179.3
1762300800000,0.0651,0.0711,0.0608,0.0679,31583936.9
1762387200000,0.0678,0.0695,0.0614,0.0623,22882732.5
1762473600000,0.0624,0.0712,0.0605,0.068,34302582.0
1762560000000,0.068,0.0694,0.0635,0.0662,16325216.6
1762646400000,0.0663,0.0678,0.0629,0.0661,13885130.1
1762732800000,0.066,0.0704,0.0657,0.0693,28409048.9
1762819200000,0.0694,0.0702,0.0631,0.0638,17326749.6
