timestamp,open,high,low,close,volume
1784073600000,113.45,118.37,112.16,115.69,919.02
1784160000000,115.54,116.08,104.58,104.97,1564.509
1784246400000,104.96,105.46,96.99,100.13,2166.049
1784332800000,100.04,100.23,99.48,99.54,164.094
1784419200000,99.83,100.88,99.38,100.85,231.292
1784505600000,100.53,103.0,98.63,99.48,3126.602
1784592000000,99.48,108.15,99.16,107.07,825.138
1784678400000,107.24,107.43,103.31,103.46,1159.407
1784764800000,103.71,105.16,99.49,101.71,607.822
1784851200000,101.8,102.5,93.15,94.96,438.927
1784937600000,94.99,95.28,94.41,95.28,109.187
1785024000000,95.13,97.53,95.08,97.53,173.096
1785110400000,97.22,99.48,93.32,94.71,820.095
1785196800000,94.91,95.29,88.35,93.84,884.948
1785283200000,93.66,94.34,84.95,88.94,8041.085
1785369600000,88.94,92.45,86.35,87.64,14154.643
1785456000000,87.68,89.5,83.95,86.16,4064.48
1785542400000,86.28,86.63,85.65,86.03,381.95
1785628800000,86.35,88.99,86.2,88.86,402.597
1785715200000,88.88,92.4,85.44,91.09,3963.685
1785801600000,90.87,95.71,90.2,93.34,6843.684
1785888000000,93.35,95.58,92.5,92.97,3206.336
1785974400000,92.88,93.3,90.48,91.37,2111.013
1786060800000,91.43,95.74,90.86,93.67,5027.019
1786147200000,93.6,94.58,93.45,94.58,692.934
1786233600000,94.57,94.58,93.57,93.67,456.665
1786320000000,93.63,95.02,92.49,94.48,2535.493
1786406400000,94.47,95.54,92.93,94.34,1333.737
1786492800000,94.48,97.13,93.5,95.15,3193.341
1786579200000,95.14,100.34,95.0,99.79,2677.746
1786665600000,99.78,99.93,95.53,95.61,4116.753
1786752000000,95.63,96.02,95.58,95.93,686.756
1786838400000,95.95,96.44,95.87,96.4,381.195
1786924800000,96.32,97.05,94.05,96.45,4152.035
1787011200000,96.44,96.55,91.18,91.22,3847.713
1787097600000,91.2,99.44,90.36,98.38,6141.32
1787184000000,98.39,101.92,93.71,95.22,8473.384
1787270400000,95.2,109.62,95.14,108.58,9080.744
1787356800000,108.62,109.07,106.14,106.86,1285.022
1787443200000,106.91,109.82,106.76,109.8,1058.184
1787529600000,109.87,109.9,107.25,107.25,1452.13
