timestamp,open,high,low,close,volume
1774526400000,173.83,175.7,173.03,174.63,18647.19
1774540800000,174.64,174.68,171.21,171.4,13010.96
1774555200000,171.35,172.83,171.15,172.38,3267.55
1774569600000,172.46,172.99,172.23,172.99,4756.92
1774584000000,172.99,174.05,172.63,172.96,3635.13
1774598400000,172.98,173.34,170.56,171.31,6625.52
1774612800000,171.31,171.86,167.64,169.7,24514.77
1774627200000,169.67,169.76,167.26,167.7,6739.01
1774641600000,167.73,167.83,166.23,166.6,2422.86
1774656000000,166.58,166.65,165.69,166.25,3997.54
1774670400000,166.24,166.83,166.11,166.69,1721.39
1774684800000,166.7,166.7,166.34,166.59,782.92
1774699200000,166.59,167.2,166.38,167.19,1228.56
1774713600000,167.2,167.29,166.75,166.95,706.15
1774728000000,166.95,167.21,166.28,166.34,643.06
1774742400000,166.33,167.12,166.33,167.11,624.25
1774756800000,167.12,167.27,166.57,166.71,1141.57
1774771200000,166.74,166.91,166.6,166.66,476.26
1774785600000,166.67,166.94,166.56,166.86,659.32
1774800000000,166.86,166.93,166.44,166.73,1485.97
1774814400000,166.71,166.91,165.63,165.72,1607.18
1774828800000,165.69,167.19,164.85,166.93,6204.52
1774843200000,166.95,168.81,166.95,168.21,5602.09
1774857600000,168.21,169.72,168.05,168.88,6590.53
1774872000000,168.88,169.63,166.24,167.36,21524.89
1774886400000,167.36,167.41,164.34,165.16,11256.77
1774900800000,165.15,165.31,163.44,163.52,1958.96
1774915200000,163.54,166.95,163.21,165.98,13124.99
1774929600000,166.01,166.63,165.21,166.6,4458.78
1774944000000,166.57,167.65,165.75,167.34,6713.78
1774958400000,167.34,171.35,166.99,169.82,29868.8
1774972800000,169.82,174.59,169.69,174.38,34083.17
1774987200000,174.41,174.93,173.82,174.93,1912.04
1775001600000,174.91,175.55,174.46,175.04,6127.49
1775016000000,175.02,177.14,174.97,176.29,6052.61
1775030400000,176.33,177.33,174.92,176.93,6910.83
1775044800000,176.91,177.27,174.82,177.15,23247.46
1775059200000,177.15,177.41,174.81,175.76,9933.39
1775073600000,175.77,176.58,175.59,176.06,1917.8
1775088000000,176.07,176.71,171.51,171.62,22301.21
1775102400000,171.63,172.26,170.8,172.26,8507.29
1775116800000,172.27,172.29,170.4,170.4,3362.7
1775131200000,170.4,177.14,170.27,176.5,31447.92
1775145600000,176.51,177.43,175.68,177.32,5520.73
1775160000000,177.3,177.32,176.59,176.66,1422.38
1775174400000,176.67,176.84,176.11,176.3,1440.53
1775188800000,176.3,176.58,176.2,176.58,2361.58
1775203200000,176.55,176.59,176.15,176.43,1935.29
1775217600000,176.44,176.97,176.24,176.41,3346.93
1775232000000,176.4,176.46,176.25,176.44,1105.5
1775246400000,176.43,176.7,176.34,176.5,1251.14
1775260800000,176.51,176.58,176.25,176.55,909.13
1775275200000,176.55,176.6,176.37,176.44,611.69
1775289600000,176.41,176.46,176.25,176.32,618.48
1775304000000,176.32,176.58,176.29,176.52,1302.45
1775318400000,176.5,176.51,176.26,176.36,883.89
1775332800000,176.36,176.5,176.27,176.5,682.24
1775347200000,176.48,176.48,176.34,176.39,267.79
1775361600000,176.39,176.47,176.04,176.29,1442.25
1775376000000,176.28,176.32,175.8,176.25,1755.06
1775390400000,176.21,176.5,175.76,176.36,3093.46
1775404800000,176.37,176.37,175.85,176.26,2482.51
