ts,sym,mid,spread,book_imb,near_imb,far_imb,depth_usd,near_depth,trade_imb,trade_usd,n_trades,big_share
1787671117120,TUT/USDT:USDT,0.047035,0.0002126076326139284,0.08727808006067457,0.6931565110131681,0.12289827653681361,89835.08223999999,20542.71955,0.8226798702985247,8498.500100000001,168,0.5256685612088184
1787671117120,AAVE/USDT:USDT,128.155,7.803050992931142e-05,0.21041046774713337,-0.008604325315059804,0.18523183978128807,184527.117,77076.235,0.6543323502792104,6599.501,47,0.7533754445980082
1787671117120,ADA/USDT:USDT,0.21465,0.0004658746797111064,0.07393662063703951,-0.3501167175184415,-0.06420416542968194,2870153.3891000003,250358.5185,0.9587040126492044,3366.4094,48,0.5093420901213026
1787671117120,LINK/USDT:USDT,11.564499999999999,8.647152924894685e-05,-0.03383392003631149,0.06496853281395285,0.03322458636766397,311081.59234,150731.70327,0.9374526453416866,6356.85877,19,0.43670084556558425
1787671117120,PENGU/USDT:USDT,0.0097075,0.00010301313417453158,0.003268938229852077,-0.03368472838649103,-0.004847834374138734,176445.19426299998,66825.959621,-0.050664602498999886,4301.5058690000005,58,0.5110027276357064
1787671127122,BTC/USDT:USDT,79163.25,1.2632124123986922e-06,0.5716318609814861,0.5488911510182206,0.5488911510182206,1464750.2049,2482925.9216,0.3747807495424309,893885.0215999999,677,0.8027399794837329
1787671127123,ETH/USDT:USDT,2472.6949999999997,4.0441704293346055e-06,0.5370905319495353,0.1162072402534985,0.1162072402534985,712749.40815,1428025.0936,0.6267109537731802,948912.42414,1171,0.9037331624435316
1787671127124,SOL/USDT:USDT,97.955,0.00010208769332847639,-0.11861797225914977,-0.15976810931538,-0.057509905325522866,8350490.2911,3798034.8087,0.8962512410977057,182365.2755,550,0.848177097728235
1787671127124,XRP/USDT:USDT,1.46975,6.803878210579282e-05,-0.28205143233060515,-0.14260106765407388,-0.17552609768332048,3036274.1949000005,1884927.84235,0.9405767460883809,295565.75421000004,590,0.9294543591298963
1787671127125,ZEC/USDT:USDT,809.765,1.2349261822863306e-05,-0.30621765831862297,0.045542602533159324,0.045542602533159324,44456.36602,208099.68651,0.502895614091217,93541.93151,705,0.7005686675712305
